DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester
4/29/23,"21,945","121,043","173,859","150,736","14,937","7,388","28,467","20,586","39,063","9,643","59,087","7,388","50,671","64,891","3,986","248,320","231,165","8,927","6,224","24,799","7,311","41,211","25,106","11,009"
4/30/23,"21,947","121,057","173,872","150,757","14,937","7,389","28,474","20,588","39,064","9,644","59,093","7,389","50,673","64,898","3,988","248,365","231,184","8,927","6,224","24,800","7,314","41,216","25,108","11,009"
5/1/23,"21,948","121,077","173,877","150,765","14,937","7,389","28,474","20,588","39,065","9,644","59,099","7,389","50,673","64,900","3,989","248,450","231,189","8,927","6,224","24,800","7,316","41,216","25,108","11,009"
5/2/23,"21,951","121,092","173,891","150,776","14,938","7,389","28,478","20,588","39,073","9,644","59,108","7,389","50,678","64,908","3,989","248,515","231,209","8,928","6,224","24,803","7,316","41,220","25,109","11,010"
5/3/23,"21,951","121,115","173,900","150,781","14,938","7,390","28,483","20,588","39,075","9,645","59,116","7,390","50,683","64,914","3,989","248,627","231,218","8,928","6,224","24,804","7,316","41,220","25,109","11,010"
5/4/23,"21,952","121,136","173,910","150,791","14,938","7,389","28,483","20,588","39,079","9,646","59,119","7,391","50,685","64,917","3,989","248,722","231,232","8,929","6,225","24,805","7,316","41,221","25,109","11,009"
5/5/23,"21,955","121,148","173,919","150,799","14,938","7,390","28,484","20,589","39,081","9,646","59,125","7,393","50,687","64,924","3,989","248,833","231,246","8,930","6,225","24,806","7,316","41,219","25,110","11,009"
5/6/23,"21,955","121,166","173,931","150,810","14,940","7,390","28,485","20,589","39,084","9,647","59,129","7,395","50,689","64,938","3,989","248,964","231,260","8,930","6,225","24,807","7,316","41,219","25,112","11,009"
5/7/23,"21,956","121,174","173,937","150,817","14,941","7,390","28,485","20,590","39,088","9,647","59,133","7,397","50,690","64,945","3,989","249,051","231,276","8,930","6,225","24,807","7,316","41,220","25,112","11,011"
5/8/23,"21,956","121,179","173,943","150,821","14,942","7,390","28,487","20,590","39,092","9,647","59,133","7,397","50,697","64,951","3,989","249,063","231,285","8,930","6,225","24,808","7,316","41,220","25,112","11,011"
5/9/23,"21,956","121,199","173,959","150,832","14,943","7,390","28,487","20,590","39,099","9,647","59,142","7,399","50,706","64,962","3,989","249,131","231,311","8,930","6,225","24,809","7,316","41,238","25,114","11,011"
5/10/23,"21,956","121,210","173,974","150,852","14,945","7,390","28,494","20,591","39,106","9,647","59,147","7,399","50,711","64,969","3,989","249,177","231,333","8,930","6,225","24,810","7,318","41,247","25,115","11,010"
5/11/23,"21,956","121,219","174,000","150,868","14,945","7,390","28,498","20,594","39,112","9,647","59,151","7,400","50,712","64,981","3,991","249,238","231,358","8,931","6,225","24,811","7,318","41,253","25,116","11,011"
5/12/23,"21,958","121,231","174,014","150,882","14,946","7,391","28,501","20,598","39,116","9,649","59,162","7,400","50,719","64,992","3,993","249,301","231,374","8,931","6,225","24,811","7,318","41,267","25,117","11,012"
5/13/23,"21,962","121,247","174,035","150,896","14,946","7,391","28,503","20,599","39,121","9,651","59,169","7,405","50,725","65,017","3,994","249,362","231,397","8,931","6,225","24,811","7,318","41,271","25,117","11,012"
5/14/23,"21,962","121,250","174,043","150,903","14,947","7,391","28,503","20,600","39,123","9,651","59,171","7,405","50,727","65,020","3,994","249,375","231,404","8,931","6,225","24,812","7,318","41,271","25,117","11,012"
5/15/23,"21,963","121,251","174,047","150,910","14,947","7,391","28,503","20,600","39,124","9,651","59,173","7,407","50,730","65,021","3,994","249,388","231,414","8,931","6,225","24,812","7,318","41,271","25,117","11,012"
5/16/23,"21,968","121,259","174,065","150,936","14,949","7,391","28,505","20,601","39,126","9,652","59,198","7,408","50,736","65,033","3,994","249,447","231,431","8,931","6,225","24,814","7,319","41,276","25,117","11,013"
5/17/23,"21,971","121,270","174,073","150,952","14,950","7,391","28,509","20,603","39,127","9,652","59,203","7,410","50,739","65,042","3,994","249,522","231,449","8,931","6,225","24,816","7,319","41,277","25,118","11,013"
5/18/23,"21,972","121,289","174,078","150,966","14,951","7,391","28,511","20,603","39,128","9,654","59,209","7,412","50,745","65,051","3,994","249,605","231,463","8,931","6,228","24,816","7,319","41,278","25,121","11,014"
5/19/23,"21,974","121,301","174,088","150,982","14,953","7,391","28,517","20,608","39,133","9,657","59,216","7,412","50,749","65,062","3,994","249,649","231,488","8,931","6,231","24,819","7,322","41,281","25,129","11,015"
5/20/23,"21,978","121,312","174,103","150,997","14,955","7,391","28,522","20,609","39,136","9,659","59,219","7,413","50,753","65,080","3,994","249,688","231,520","8,931","6,231","24,825","7,325","41,284","25,132","11,015"
5/21/23,"21,980","121,322","174,112","151,007","14,955","7,393","28,525","20,609","39,139","9,660","59,222","7,416","50,757","65,084","3,994","249,727","231,533","8,931","6,233","24,826","7,326","41,284","25,135","11,016"
5/22/23,"21,980","121,326","174,120","151,008","14,957","7,393","28,529","20,611","39,141","9,661","59,224","7,416","50,759","65,085","3,994","249,749","231,549","8,931","6,233","24,829","7,326","41,285","25,136","11,017"
5/23/23,"21,982","121,337","174,131","151,022","14,959","7,393","28,531","20,612","39,144","9,662","59,227","7,417","50,761","65,087","3,996","249,765","231,557","8,933","6,233","24,829","7,327","41,291","25,139","11,018"
5/24/23,"21,984","121,342","174,142","151,031","14,960","7,393","28,532","20,611","39,144","9,663","59,230","7,420","50,763","65,091","3,997","249,766","231,566","8,933","6,233","24,829","7,327","41,291","25,139","11,019"
5/25/23,"21,986","121,347","174,155","151,036","14,960","7,393","28,538","20,611","39,145","9,663","59,234","7,421","50,764","65,097","3,997","249,781","231,577","8,934","6,233","24,829","7,327","41,292","25,140","11,020"
5/26/23,"21,986","121,353","174,160","151,044","14,960","7,393","28,541","20,613","39,146","9,663","59,235","7,421","50,765","65,097","3,997","249,801","231,595","8,934","6,233","24,829","7,327","41,293","25,140","11,020"
5/27/23,"21,987","121,359","174,172","151,048","14,962","7,393","28,541","20,615","39,149","9,664","59,237","7,421","50,766","65,101","3,997","249,820","231,617","8,934","6,233","24,832","7,327","41,294","25,141","11,020"
5/28/23,"21,989","121,362","174,178","151,053","14,962","7,393","28,543","20,615","39,151","9,664","59,240","7,423","50,767","65,103","3,997","249,831","231,628","8,934","6,233","24,832","7,327","41,294","25,141","11,020"
5/29/23,"21,989","121,364","174,187","151,058","14,962","7,393","28,544","20,616","39,151","9,664","59,241","7,423","50,770","65,107","3,997","249,838","231,633","8,934","6,233","24,833","7,327","41,294","25,141","11,020"
5/30/23,"21,989","121,366","174,191","151,059","14,963","7,393","28,545","20,617","39,152","9,664","59,241","7,423","50,771","65,110","3,997","249,848","231,637","8,934","6,233","24,834","7,327","41,294","25,141","11,020"
5/31/23,"21,989","121,368","174,198","151,060","14,963","7,393","28,546","20,617","39,152","9,665","59,242","7,425","50,777","65,115","3,997","249,863","231,649","8,934","6,233","24,834","7,327","41,294","25,141","11,021"
6/1/23,"21,989","121,371","174,213","151,064","14,964","7,394","28,547","20,619","39,155","9,665","59,244","7,425","50,782","65,125","3,998","249,885","231,668","8,935","6,232","24,836","7,327","41,294","25,142","11,023"
6/2/23,"21,990","121,377","174,222","151,072","14,965","7,394","28,547","20,620","39,155","9,665","59,244","7,425","50,783","65,132","3,999","249,899","231,676","8,935","6,232","24,840","7,327","41,297","25,142","11,023"
6/3/23,"21,992","121,386","174,236","151,075","14,966","7,394","28,548","20,620","39,156","9,665","59,245","7,425","50,786","65,138","3,999","249,922","231,685","8,936","6,232","24,840","7,327","41,298","25,143","11,023"
6/4/23,"21,993","121,389","174,243","151,080","14,966","7,394","28,549","20,620","39,158","9,665","59,246","7,425","50,788","65,142","3,999","249,931","231,691","8,936","6,232","24,840","7,327","41,299","25,143","11,023"
6/5/23,"21,993","121,393","174,245","151,082","14,966","7,394","28,551","20,620","39,159","9,665","59,246","7,425","50,788","65,144","3,999","249,947","231,694","8,936","6,232","24,840","7,327","41,299","25,143","11,023"
6/6/23,"21,994","121,398","174,253","151,090","14,966","7,394","28,551","20,621","39,160","9,665","59,248","7,425","50,790","65,148","3,999","249,960","231,699","8,936","6,232","24,842","7,327","41,299","25,145","11,023"
6/7/23,"21,996","121,401","174,259","151,096","14,969","7,395","28,551","20,622","39,160","9,665","59,253","7,426","50,793","65,154","3,999","249,970","231,705","8,936","6,232","24,845","7,327","41,299","25,147","11,023"
6/8/23,"21,999","121,406","174,261","151,100","14,969","7,395","28,552","20,623","39,162","9,665","59,253","7,426","50,796","65,156","3,999","249,981","231,721","8,938","6,232","24,848","7,328","41,299","25,147","11,023"
6/9/23,"21,999","121,417","174,267","151,105","14,969","7,395","28,552","20,624","39,163","9,665","59,256","7,426","50,797","65,158","3,999","249,993","231,735","8,938","6,232","24,848","7,329","41,299","25,148","11,024"
6/10/23,"22,000","121,422","174,275","151,110","14,970","7,395","28,552","20,624","39,163","9,666","59,257","7,426","50,798","65,163","4,000","250,006","231,735","8,938","6,232","24,848","7,328","41,299","25,149","11,024"
6/11/23,"22,001","121,421","174,282","151,114","14,970","7,395","28,554","20,624","39,165","9,666","59,257","7,427","50,798","65,166","4,000","250,015","231,744","8,938","6,232","24,850","7,328","41,299","25,149","11,024"
6/12/23,"22,003","121,426","174,284","151,119","14,970","7,395","28,555","20,625","39,165","9,666","59,258","7,427","50,800","65,171","4,000","250,022","231,753","8,938","6,232","24,850","7,328","41,299","25,149","11,024"
6/13/23,"22,005","121,432","174,295","151,128","14,971","7,395","28,556","20,625","39,167","9,667","59,261","7,427","50,803","65,176","4,000","250,036","231,773","8,938","6,232","24,850","7,328","41,300","25,150","11,025"
6/14/23,"22,006","121,437","174,299","151,133","14,972","7,395","28,556","20,626","39,168","9,668","59,263","7,427","50,804","65,179","4,000","250,047","231,784","8,939","6,232","24,851","7,328","41,302","25,151","11,025"
6/15/23,"22,008","121,441","174,307","151,138","14,972","7,395","28,556","20,626","39,170","9,670","59,265","7,427","50,804","65,185","4,000","250,060","231,795","8,940","6,232","24,853","7,329","41,303","25,152","11,026"
6/16/23,"22,013","121,445","174,313","151,141","14,973","7,395","28,556","20,628","39,171","9,671","59,269","7,429","50,807","65,189","4,000","250,069","231,799","8,940","6,232","24,854","7,329","41,304","25,153","11,026"
6/17/23,"22,013","121,451","174,314","151,144","14,973","7,395","28,556","20,630","39,173","9,671","59,275","7,429","50,810","65,195","4,000","250,076","231,812","8,940","6,232","24,857","7,329","41,305","25,154","11,026"
6/18/23,"22,013","121,454","174,320","151,148","14,976","7,395","28,556","20,631","39,173","9,671","59,275","7,431","50,812","65,197","4,000","250,083","231,817","8,941","6,232","24,857","7,329","41,306","25,154","11,026"
6/19/23,"22,013","121,457","174,324","151,149","14,976","7,395","28,557","20,631","39,173","9,671","59,278","7,431","50,813","65,198","4,000","250,089","231,821","8,941","6,232","24,858","7,329","41,306","25,154","11,026"
6/20/23,"22,016","121,459","174,328","151,150","14,976","7,396","28,558","20,632","39,175","9,671","59,279","7,431","50,814","65,199","4,000","250,095","231,826","8,941","6,232","24,858","7,330","41,306","25,156","11,026"
6/21/23,"22,017","121,467","174,338","151,156","14,978","7,396","28,559","20,634","39,178","9,671","59,279","7,433","50,818","65,204","4,000","250,114","231,847","8,942","6,232","24,858","7,330","41,306","25,156","11,027"
6/22/23,"22,018","121,476","174,341","151,160","14,978","7,397","28,559","20,638","39,181","9,671","59,280","7,436","50,821","65,209","4,001","250,135","231,858","8,944","6,232","24,859","7,331","41,306","25,159","11,027"
6/23/23,"22,019","121,481","174,351","151,165","14,979","7,397","28,559","20,638","39,184","9,671","59,281","7,437","50,824","65,212","4,001","250,144","231,874","8,944","6,232","24,860","7,332","41,307","25,159","11,027"
6/24/23,"22,019","121,486","174,353","151,172","14,981","7,397","28,561","20,638","39,185","9,671","59,281","7,437","50,827","65,213","4,001","250,160","231,889","8,944","6,232","24,861","7,332","41,308","25,160","11,028"
6/25/23,"22,019","121,488","174,357","151,175","14,981","7,397","28,562","20,638","39,187","9,671","59,283","7,437","50,829","65,216","4,001","250,164","231,893","8,944","6,232","24,861","7,332","41,308","25,160","11,028"
6/26/23,"22,019","121,490","174,359","151,176","14,981","7,397","28,563","20,638","39,188","9,671","59,283","7,439","50,831","65,218","4,001","250,171","231,903","8,944","6,232","24,861","7,332","41,308","25,161","11,029"
6/27/23,"22,021","121,492","174,362","151,184","14,981","7,397","28,564","20,640","39,188","9,671","59,284","7,439","50,832","65,221","4,001","250,183","231,906","8,944","6,232","24,861","7,333","41,309","25,161","11,029"
6/28/23,"22,023","121,501","174,368","151,195","14,981","7,397","28,565","20,641","39,193","9,671","59,285","7,439","50,837","65,224","4,002","250,199","231,924","8,944","6,232","24,863","7,333","41,311","25,162","11,029"
6/29/23,"22,026","121,506","174,377","151,199","14,981","7,397","28,565","20,645","39,196","9,671","59,286","7,439","50,839","65,228","4,002","250,210","231,937","8,944","6,232","24,863","7,334","41,314","25,163","11,029"
6/30/23,"22,028","121,513","174,382","151,205","14,981","7,398","28,565","20,646","39,198","9,672","59,290","7,439","50,841","65,237","4,002","250,221","231,947","8,944","6,232","24,865","7,334","41,315","25,167","11,030"
7/1/23,"22,028","121,521","174,390","151,213","14,981","7,398","28,566","20,648","39,198","9,672","59,292","7,439","50,842","65,242","4,002","250,234","231,956","8,944","6,232","24,867","7,334","41,316","25,169","11,030"
7/2/23,"22,028","121,524","174,398","151,217","14,982","7,398","28,566","20,648","39,200","9,672","59,292","7,439","50,847","65,245","4,002","250,242","231,968","8,945","6,232","24,867","7,334","41,318","25,169","11,030"
7/3/23,"22,028","121,527","174,407","151,226","14,983","7,398","28,567","20,648","39,201","9,672","59,294","7,439","50,847","65,248","4,002","250,249","231,974","8,945","6,232","24,867","7,334","41,318","25,169","11,030"
7/4/23,"22,029","121,534","174,414","151,233","14,984","7,398","28,570","20,648","39,202","9,673","59,298","7,439","50,850","65,254","4,002","250,265","231,990","8,945","6,232","24,868","7,334","41,318","25,170","11,030"
7/5/23,"22,033","121,539","174,420","151,235","14,986","7,398","28,570","20,648","39,203","9,674","59,299","7,439","50,850","65,255","4,002","250,277","231,999","8,945","6,232","24,869","7,334","41,318","25,170","11,031"
7/6/23,"22,034","121,546","174,425","151,243","14,987","7,398","28,573","20,650","39,207","9,674","59,301","7,441","50,852","65,266","4,002","250,295","232,013","8,946","6,233","24,869","7,334","41,318","25,173","11,031"
